Date,Team Name,Team Size,Start Time,End Time,Total Time,Puzzles Solved
2020-02-11,Vegetable Magic,3,19:33:00,20:36:00,01:03:00,5
2020-02-11,VSI 4 Lyfe,4,19:58:00,22:21:00,02:23:00,5
2020-02-11,Xscape Reality,6,19:52:00,21:33:00,01:41:00,5
2020-02-11,Quizteama Does Puzzles,3,19:50:00,21:29:00,01:39:00,5
2020-02-11,Math TIgers,5,19:34:00,21:05:00,01:31:00,5
2020-02-11,NITT,3,19:43:00,22:04:00,02:21:00,5
2020-02-11,Zero Seconds,2,20:31:00,21:37:00,01:06:00,5
2020-02-11,Chicks Love Craters,5,19:51:00,21:56:00,02:05:00,5
2020-02-11,Team Squid,3,20:26:00,22:00:00,01:34:00,4
2020-02-11,Team 😺,6,19:44:00,20:38:00,00:54:00,5
2020-02-11,GC,4,,,,
2020-03-10,Kramer's Krew,3,19:56:00,21:41:00,01:45:00,5
2020-03-10,Team NITT,5,19:02:00,21:29:00,02:27:00,5
2020-03-10,The Blurst of Teams,3,19:07:00,21:23:00,02:16:00,5
2020-03-10,Squiiiiiiiirel,4,19:25:00,21:18:00,01:53:00,5
2020-03-10,The Fabulous Forgot-to-RSVPs,2,19:24:00,20:56:00,01:32:00,5
2020-03-10,Plant and Whale,5,19:36:00,20:57:00,01:21:00,5
2020-03-10,The Likely Suspects,4,19:36:00,20:55:00,01:19:00,5
2020-03-10,Pickled Black Licorice,5,19:25:00,20:56:00,01:31:00,5
2020-03-10,Dr. Knowtorious,4,19:55:00,20:56:00,01:01:00,5
2020-03-10,Button Classic,1,19:06:00,20:53:00,01:47:00,5
2020-03-10,Spinish,3,19:26:00,20:49:00,01:23:00,5
2020-03-10,Gentleman Johnny's Party Train,4,19:31:00,20:47:00,01:16:00,5
2020-03-10,Zero Seconds,3,19:44:00,20:46:00,01:02:00,5
2020-03-10,VSI 4 Lyfe,5,19:03:00,20:38:00,01:35:00,5
2020-03-10,Stink Richard's Clog Cabinet,2,19:01:00,20:35:00,01:34:00,5
2020-03-10,Castle Cat,2,19:23:00,20:25:00,01:02:00,5
2020-03-10,Space,3,19:11:00,20:19:00,01:08:00,5
2020-03-10,Quizteama,4,19:02:00,20:19:00,01:17:00,5
2020-03-10,Team 🐱's Team,5,19:33:00,20:24:00,00:51:00,5
2020-03-10,Michaela's Team,4,19:03:00,20:15:00,01:12:00,5
2020-03-10,Low Line,3,19:00:00,20:17:00,01:17:00,5
2020-03-10,Vegetable Magic,3,19:02:00,20:03:00,01:01:00,5
2020-03-10,Puzzlestar Puzzlactica,4,19:00:00,19:58:00,00:58:00,5
2020-03-10,The C@r@line Syzygy,2,19:10:00,19:38:00,00:28:00,5
2020-03-10,social distancing,2,19:09:00,21:20:00,02:11:00,5
2020-03-10,GC,4,,,,
2021-07-13,Quaranteam,6,07:10:00,09:00:00,01:50:00,5
2021-07-13,Thinky and the Brain,2,07:07:00,08:47:00,01:40:00,5
2021-07-13,NITT,6,07:07:00,08:34:00,01:27:00,5
2021-07-13,Bazinga,5,07:05:00,08:20:00,01:15:00,5
2021-07-13,Mikyla,2,07:14:00,08:23:00,01:09:00,5
2021-07-13,Space,3,07:11:00,08:15:00,01:04:00,5
2021-07-13,Dr Poirneaux,5,07:47:00,08:06:00,00:19:00,5
2021-07-13,The Blurst of Teams,4,07:25:00,08:14:00,00:49:00,5
2021-07-13,Vegetable Magic,3,07:28:00,08:03:00,00:35:00,5
2021-07-13,Button Classic,2,07:02:00,08:03:00,01:01:00,5
2021-07-13,J+E,3,07:03:00,07:57:00,00:54:00,5
2021-07-13,Zero Seconds,3,07:13:00,07:51:00,00:38:00,5
2021-07-13,Puzzlestar Puzzlactica,4,07:12:00,07:44:00,00:32:00,5
2021-07-13,Margolis,3,07:30:00,09:00:00,01:30:00,4
2021-07-13,Staggers,3,07:05:00,09:00:00,01:55:00,5
2021-07-13,GC,3,,,,
2021-08-10,Dr Norway,2,07:18:00,07:51:00,00:33:00,5
2021-08-10,Zero Seconds,3,07:15:00,07:55:00,00:40:00,5
2021-08-10,Evote to Evict,6,07:05:00,07:55:00,00:50:00,5
2021-08-10,Two Cheeks,2,07:02:00,07:59:00,00:57:00,5
2021-08-10,Vegetable Magic,5,07:17:00,08:02:00,00:45:00,5
2021-08-10,Erich's Team,2,07:01:00,08:24:00,01:23:00,5
2021-08-10,Puzzlestar Puzzlactica,2,07:13:00,08:39:00,01:26:00,5
2021-08-10,Space,2,07:04:00,08:41:00,01:37:00,5
2021-08-10,NITT,6,07:14:00,08:46:00,01:32:00,4
2021-08-10,Team Okay,2,07:39:00,08:51:00,01:12:00,5
2021-08-10,GC,3,,,,
2021-09-14,Sheena's OP Accounting Alums,2,19:00:00,21:30:00,02:30:00,5
2021-09-14,Michaela's Team,2,19:08:00,21:10:00,02:02:00,5
2021-09-14,Fun Team,4,19:05:00,20:55:00,01:50:00,5
2021-09-14,2nd to Last,5,19:01:00,20:44:00,01:43:00,5
2021-09-14,Zero Seconds,3,19:00:00,19:53:00,00:53:00,5
2021-09-14,The C@r@line Syzygy,2,19:10:00,19:33:00,00:23:00,5
2021-09-14,Puzzlestar Puzzlactica,4,18:58:00,19:38:00,00:40:00,5
2021-09-14,DRKNOWONKRD,4,19:43:00,20:19:00,00:36:00,5
2021-09-14,Space,3,19:09:00,20:35:00,01:26:00,5
2021-09-14,Almost a team of three,2,19:00:00,20:32:00,01:32:00,5
2021-09-14,Duck'n'Cover,3,19:00:00,21:56:00,02:56:00,4
2021-09-14,GC,2,,,,
2021-10-12,Space,2,19:28:00,20:56:00,01:28:00,4
2021-10-12,Buckeyes for Life,2,19:12:00,21:10:00,01:58:00,2
2021-10-12,Puzzlestar Puzzlactica,2,19:41:00,21:15:00,01:34:00,5
2021-10-12,Dr. Knowmayo (clinic),4,19:45:00,21:04:00,01:19:00,5
2021-10-12,The Rats are Coming! The Werewolves are Here!,3,19:35:00,20:56:00,01:21:00,5
2021-10-12,Second to Last,6,19:06:00,20:25:00,01:19:00,5
2021-10-12,Zero Seconds,2,19:02:00,20:52:00,01:50:00,5
2021-10-12,Duck'n'Cover,2,08:16:00,09:55:00,01:39:00,2
2021-10-12,Quizteama Aguilera,3,19:05:00,21:05:00,02:00:00,5
2021-10-12,GC,4,,,,
2022-05-10,C@r@line Syzygy,2,07:04:00,07:20:00,00:16:00,5
2022-05-10,Dogtor No!,3,08:54:00,09:25:00,00:31:00,5
2022-05-10,Chupacabra Quinceñeara,4,07:21:00,08:08:00,00:47:00,5
2022-05-10,Carleton,7,07:12:00,08:08:00,00:56:00,5
2022-05-10,Men of the Barracks,4,07:10:00,08:26:00,01:16:00,5
2022-05-10,Zero Seconds,2,07:08:00,08:38:00,01:30:00,5
2022-05-10,Puzzlestar Puzzlactica,2,07:24:00,09:00:00,01:36:00,5
2022-05-10,Plant and Whale,3,07:23:00,09:01:00,01:38:00,5
2022-05-10,Second to Last,6,07:01:00,08:53:00,01:52:00,5
2022-05-10,Ryan's Angels,3,07:20:00,10:00:00,02:40:00,2
2022-05-10,GC,2,,,,
2022-06-14,C@r@line Syzygy,3,19:00:00,19:19:00,00:19:00,5
2022-06-14,Zero Seconds,4,19:05:00,20:07:00,01:02:00,5
2022-06-14,Men of the Barracks,5,19:09:00,20:17:00,01:08:00,5
2022-06-14,Fly,2,20:52:00,22:00:00,01:08:00,2
2022-06-14,Quarfoot Qrew,5,19:04:00,20:25:00,01:21:00,5
2022-06-14,Newbies,2,19:20:00,20:44:00,01:24:00,2
2022-06-14,Cat Dog,2,19:03:00,20:38:00,01:35:00,5
2022-06-14,Riley Only,1,20:10:00,21:55:00,01:45:00,2
2022-06-14,Space,2,19:06:00,20:53:00,01:47:00,5
2022-06-14,Plant and Whale,2,19:10:00,21:03:00,01:53:00,5
2022-06-14,Wild Wugs,3,19:06:00,21:08:00,02:02:00,5
2022-06-14,Biolab,5,19:05:00,21:32:00,02:27:00,5
2022-06-14,GC,4,,,,
2022-07-12,Zero Seconds,3,06:41:00,07:47:00,01:06:00,5
2022-07-12,BSC R&D,3,06:34:00,08:08:00,01:34:00,4
2022-07-12,Schlucast,2,06:42:00,08:18:00,01:36:00,5
2022-07-12,Space,3,06:48:00,08:31:00,01:43:00,4
2022-07-12,Minnesota Medley,3,06:43:00,08:34:00,01:51:00,4
2022-07-12,People Like Us,4,06:39:00,08:38:00,01:59:00,5
2022-07-12,WET,3,07:22:00,08:39:00,01:17:00,5
2022-07-12,Second to Last,3,06:37:00,08:50:00,02:13:00,5
2022-07-12,Michaela's Team,2,06:43:00,08:51:00,02:08:00,5
2022-07-12,DJK,3,07:03:00,08:53:00,01:50:00,4
2022-07-12,Winning Theory Omega,1,07:09:00,08:59:00,01:50:00,5
2022-07-12,GC,,,,,
2022-08-09,ginger basil,4,07:01:00,09:28:00,02:27:00,3
2022-08-09,2nd to last,6,07:02:00,08:10:00,01:08:00,5
2022-08-09,puzzlestar,2,07:03:00,08:21:00,01:18:00,5
2022-08-09,biolab,4,07:04:00,08:49:00,01:45:00,5
2022-08-09,0 seconts,3,07:10:00,07:48:00,00:38:00,5
2022-08-09,men of the barracks,4,07:11:00,08:11:00,01:00:00,5
2022-08-09,chupacabra quincinera,3,07:13:00,08:29:00,01:16:00,5
2022-08-09,carly+6,7,07:20:00,09:07:00,01:47:00,5
2022-08-09,caserole,3,07:42:00,09:04:00,01:22:00,5
2022-08-09,walk in- ,3,08:13:00,09:14:00,01:01:00,2
2022-08-09,cat's team,4,08:29:00,09:18:00,00:49:00,5
2022-08-09,GC,,,,,
2022-09-13,Dr. No,4,20:18:00,20:53:00,00:35:00,5
2022-09-13,Men of the Barracks,4,19:13:00,20:02:00,00:49:00,5
2022-09-13,WINNING THEORY OMEGA,1,19:00:00,20:01:00,01:01:00,5
2022-09-13,Ugh! Rules!,5,19:07:00,20:22:00,01:15:00,5
2022-09-13,Zero Seconds,2,19:02:00,20:18:00,01:16:00,5
2022-09-13,Goose & the Gang,7,19:03:00,20:23:00,01:20:00,5
2022-09-13,Second to Last,6,19:02:00,20:30:00,01:28:00,5
2022-09-13,Ellen + Kevin,2,19:05:00,20:37:00,01:32:00,5
2022-09-13,2 Goat 2 Boat,5,19:00:00,20:37:00,01:37:00,5
2022-09-13,Puzzlestar Puzzlactica,2,19:02:00,20:46:00,01:44:00,5
2022-09-13,Fearsome Fivesome,5,19:15:00,21:03:00,01:48:00,5
2022-09-13,Midnight Chinchilla,4,19:18:00,21:27:00,02:09:00,5
2022-09-13,GC,3,,,,
2022-10-11,Puzzlestar Puzzlactica,2,18:46:00,20:07:00,01:21:00,5
2022-10-11,Runs With Scissors,2,19:00:00,20:22:00,01:22:00,5
2022-10-11,Men of the Barracks,3,19:18:00,20:24:00,01:06:00,5
2022-10-11,Those Dweebs Again!,2,19:12:00,20:32:00,01:20:00,5
2022-10-11,Potato 2,4,19:00:00,20:37:00,01:37:00,5
2022-10-11,Chupacabra Quinceañera,2,19:22:00,20:40:00,01:18:00,5
2022-10-11,Gordian,2,19:18:00,20:36:00,01:18:00,5
2022-10-11,Second to Last,5,19:08:00,20:55:00,01:47:00,5
2022-10-11,Egyptian Jukebox,3,19:50:00,21:13:00,01:23:00,5
2022-10-11,CASA,4,19:04:00,21:16:00,02:12:00,5
2022-10-11,RAMP Lab,7,19:06:00,21:37:00,02:31:00,5
2022-10-11,Rally,6,19:33:00,21:00:00,01:27:00,1
2022-10-11,Piece Out,3,19:17:00,21:13:00,01:56:00,4
2022-10-11,GC,,,,,
2022-11-08,Gordians,2,07:09:00,08:13:00,01:04:00,5
2022-11-08,Elle & Carly,2,07:31:00,08:45:00,01:14:00,5
2022-11-08,Team Kat's Team,6,07:27:00,08:12:00,00:45:00,5
2022-11-08,Zara Cat,2,07:03:00,08:14:00,01:11:00,5
2022-11-08,I'll Think About it,5,07:17:00,08:02:00,00:45:00,5
2022-11-08,Egyptian Jukebox,2,07:18:00,08:10:00,00:52:00,5
2022-11-08,Puzzlestar Puzzlactica,2,07:02:00,08:00:00,00:58:00,5
2022-11-08,Second to Last,5,07:00:00,08:02:00,01:02:00,5
2022-11-08,Runs with Scissors,2,07:23:00,08:02:00,00:39:00,5
2022-11-08,Winning Theory Omega,2,07:02:00,07:45:00,00:43:00,5
2022-11-08,People Like Us,5,07:09:00,07:50:00,00:41:00,5
2022-11-08,Dr. No Hands,4,07:33:00,07:49:00,00:16:00,5
2022-11-08,Zero Seconds,2,07:00:00,07:46:00,00:46:00,5
2022-11-08,Wizard of Words,2,07:02:00,07:53:00,00:51:00,5
2022-11-08,RAMP Lab,7,07:01:00,07:56:00,00:55:00,5
2022-11-08,GC,,,,,
2022-12-13,Man of the Barracks,1,19:06:00,20:22:00,01:16:00,5
2022-12-13,Joel Mistletoe,5,19:03:00,20:24:00,01:21:00,5
2022-12-13,mpls4ever,5,19:01:00,20:23:00,01:22:00,5
2022-12-13,Vegetable Magic,2,19:02:00,20:55:00,01:53:00,5
2022-12-13,New Ppl,3,19:17:00,21:15:00,01:58:00,2
2022-12-13,Chunks,7,19:11:00,21:11:00,02:00:00,5
2022-12-13,The Wonder Twins,2,19:06:00,21:15:00,02:09:00,5
2022-12-13,Imploding Fusion Kittens,3,19:05:00,21:26:00,02:21:00,5
2022-12-13,The Sadler Squad,2,19:04:00,21:38:00,02:34:00,5
2022-12-13,GC,3,,,,
2023-01-10,Lucy's Ladies,3,19:20:00,21:25:00,02:05:00,5
2023-01-10,Puzzlestar Puzzlactica,2,19:46:00,21:20:00,01:34:00,5
2023-01-10,Team Tessa Hubbell,2,19:57:00,21:19:00,01:22:00,5
2023-01-10,NITT,3,19:28:00,21:03:00,01:35:00,4
2023-01-10,Gordians,2,19:06:00,21:00:00,01:54:00,5
2023-01-10,Winning Theory Omega,1,19:06:00,20:15:00,01:09:00,5
2023-01-10,People Like Us,2,19:14:00,20:07:00,00:53:00,5
2023-01-10,Minnesota Medley,3,19:05:00,21:08:00,02:03:00,5
2023-01-10,Transplants,4,19:15:00,21:37:00,02:22:00,5
2023-01-10,Maria,3,19:20:00,21:50:00,02:30:00,5
2023-01-10,GC,,,,,
2023-02-14,Dr. No Batts,4,19:48:00,20:10:00,00:22:00,5
2023-02-14,Team Team-Team,2,19:54:00,20:43:00,00:49:00,5
2023-02-14,Puzzlestar Puzzlactica,4,19:10:00,20:02:00,00:52:00,5
2023-02-14,Zero Seconds,3,19:12:00,20:12:00,01:00:00,5
2023-02-14,The Ahns (Casseroles),2,19:34:00,20:44:00,01:10:00,5
2023-02-14,Gordians,6,19:22:00,20:35:00,01:13:00,5
2023-02-14,Egyptian Jukebox,2,19:23:00,20:38:00,01:15:00,5
2023-02-14,Team Hanson,2,19:06:00,20:31:00,01:25:00,5
2023-02-14,People Like Us,4,19:13:00,20:56:00,01:43:00,5
2023-02-14,Dumb Thomas,3,19:03:00,20:47:00,01:44:00,5
2023-02-14,Janelle,4,19:15:00,21:00:00,01:45:00,2
2023-02-14,Transplants,6,19:09:00,21:00:00,01:51:00,5
2023-02-14,Ellen,1,19:15:00,21:07:00,01:52:00,5
2023-02-14,RAMP Lab,4,19:05:00,21:16:00,02:11:00,5
2023-02-14,Win Dog,2,19:09:00,21:41:00,02:32:00,5
2023-02-14,Team Fuck Off,4,19:00:00,21:36:00,02:36:00,5
2023-02-14,GC,2,,,,
2023-03-14,Puzzlestar Puzzlactica,2,19:00:00,20:04:00,01:04:00,5
2023-03-14,Windog,3,19:02:00,21:55:00,02:53:00,5
2023-03-14,PUZZAH!,2,19:03:00,21:43:00,02:40:00,5
2023-03-14,FTT (Failure To Thrive) / Annie L'Heureux,3,19:05:00,22:02:00,02:57:00,4
2023-03-14,Gordians,2,19:05:00,20:26:00,01:21:00,5
2023-03-14,Zero Seconds,3,19:11:00,19:57:00,00:46:00,5
2023-03-14,People Like Us,3,19:16:00,21:10:00,01:54:00,5
2023-03-14,Baby Shark,6,19:19:00,21:33:00,02:14:00,5
2023-03-14,Ellen & Kaitlin,2,19:21:00,21:21:00,02:00:00,5
2023-03-14,RAMP Lab,2,19:22:00,21:25:00,02:03:00,5
2023-03-14,Chupacabra Quinceañera,3,19:23:00,20:25:00,01:02:00,5
2023-03-14,Dr. Not Another DnD Puzzle,5,19:34:00,20:17:00,00:43:00,5
2023-03-14,Transplants,5,19:42:00,21:37:00,01:55:00,5
2023-03-14,T-Bone & Shorty,2,19:59:00,20:53:00,00:54:00,5
2023-03-14,The Fighting Mongooses,3,20:00:00,22:00:00,02:00:00,5
2023-03-14,Plant & Whale,3,19:57:00,23:01:00,03:04:00,5
2023-03-14,GC, ,,,,
2023-04-11,Fighting Mongooses,4,19:26:00,20:48:00,01:22:00,5
2023-04-11,Horse Team,2,20:02:00,20:46:00,00:44:00,5
2023-04-11,Dr. Cowd,4,20:46:00,21:12:00,00:26:00,5
2023-04-11,Transplants,6,19:00:00,20:22:00,01:22:00,5
2023-04-11,People Like Us,5,19:01:00,20:21:00,01:20:00,5
2023-04-11,Gordians,4,19:00:00,19:58:00,00:58:00,5
2023-04-11,Chupacabra,3,19:17:00,20:25:00,01:08:00,5
2023-04-11,Ellen,2,19:14:00,20:32:00,01:18:00,5
2023-04-11,Second to Last,6,19:04:00,20:37:00,01:33:00,5
2023-04-11,PuzzleStar Puzzlactica,3,19:00:00,20:52:00,01:52:00,5
2023-04-11,Annie L'Heureux,2,19:00:00,21:03:00,02:03:00,5
2023-04-11,Quizteama Aguilera ,3,19:19:00,21:01:00,01:42:00,5
2023-04-11,Casseroles,2,20:04:00,20:59:00,00:55:00,5
2023-04-11,RAMP Lab,4,19:22:00,21:25:00,02:03:00,5
2023-04-11,Windog,7,19:05:00,21:24:00,02:19:00,5
2023-04-11,GC,,,,,
2023-05-09,Puzzlestar Puzzlactica,4,19:10:00,20:03:00,00:53:00,5
2023-05-09,Zero Seconds,3,19:30:00,20:45:00,01:15:00,5
2023-05-09,Casseroles,2,20:01:00,21:23:00,01:22:00,5
2023-05-09,Second to Last,4,19:07:00,20:48:00,01:41:00,5
2023-05-09,The Fighting Mongooses,4,19:08:00,20:53:00,01:45:00,5
2023-05-09,People Like Us,6,19:16:00,21:04:00,01:48:00,5
2023-05-09,Ellen and Kaitlin,2,19:29:00,21:23:00,01:54:00,5
2023-05-09,Transplants,5,19:06:00,21:01:00,01:55:00,5
2023-05-09,Bus Drivers,5,19:06:00,21:01:00,01:55:00,5
2023-05-09,Gordians,5,19:15:00,21:12:00,01:57:00,5
2023-05-09,Tainted Tasters,4,19:01:00,21:14:00,02:13:00,5
2023-05-09,RAMP Lab,4,19:19:00,21:34:00,02:15:00,5
2023-05-09,Don't Go Breaking My Hartke,3,19:04:00,21:45:00,02:41:00,5
2023-05-09,Quizteama Aguilera,2,19:03:00,21:48:00,02:45:00,3
2023-05-09,Puzzah,2,19:00:00,21:54:00,02:54:00,5
2023-05-09,GC,,,,,
2023-06-13,Casseroles,5,19:24:00,20:47:00,01:23:00,5
2023-06-13,Cheddar Goblins,2,20:00:00,20:48:00,00:48:00,5
2023-06-13,Chupacabra Quinceañera,3,19:13:00,20:23:00,01:10:00,5
2023-06-13,Dr. Oz.,6,20:00:00,20:35:00,00:35:00,5
2023-06-13,Fighting Mongooses,5,19:16:00,20:38:00,01:22:00,5
2023-06-13,Girthquakes,2,19:30:00,21:44:00,02:14:00,3
2023-06-13,Gordians,6,19:19:00,20:27:00,01:08:00,5
2023-06-13,Just Ellen,1,19:06:00,21:00:00,01:54:00,5
2023-06-13,Karly & Co.,6,19:08:00,20:07:00,00:59:00,5
2023-06-13,LGBTQDND5E,2,19:00:00,20:07:00,01:07:00,5
2023-06-13,Low Brow Line,3,19:18:00,20:37:00,01:19:00,5
2023-06-13,Meg,3,19:38:00,21:18:00,01:40:00,5
2023-06-13,Michaela's Team,2,19:10:00,21:07:00,01:57:00,5
2023-06-13,Puzzah!!,2,19:01:00,21:46:00,02:45:00,5
2023-06-13,Puzzlestar Puzzlactica,3,19:40:00,20:40:00,01:00:00,5
2023-06-13,RAMP Lab,6,19:07:00,20:30:00,01:23:00,5
2023-06-13,Tainted Ladies,4,19:01:00,20:37:00,01:36:00,5
2023-06-13,Transplants,8,19:14:00,21:21:00,02:07:00,5
2023-06-13,WinDog,6,19:07:00,20:11:00,01:04:00,5
2023-06-13,NITT,5,,,00:00:00,5
2023-06-13,GC,4,,,,
2023-07-11,Kicking Big Butts,6,19:02:00,21:20:00,02:18:00,5
2023-07-11,Windog ,3,19:11:00,21:17:00,02:06:00,5
2023-07-11,Da Mages,2,19:27:00,20:58:00,01:31:00,5
2023-07-11,Transplants,8,19:04:00,20:42:00,01:38:00,5
2023-07-11,Casseroles,3,19:38:00,20:46:00,01:08:00,5
2023-07-11,People Like Us,6,19:14:00,20:46:00,01:32:00,5
2023-07-11,RAMP Lab,6,19:20:00,20:45:00,01:25:00,5
2023-07-11,Tainted Ladies,4,19:00:00,20:43:00,01:43:00,5
2023-07-11,Runs with Scissors,2,19:19:00,20:41:00,01:22:00,5
2023-07-11,Ellen,1,19:08:00,20:36:00,01:28:00,5
2023-07-11,Here for the Beer,5,19:02:00,20:32:00,01:30:00,5
2023-07-11,Zero Seconds,2,19:14:00,20:29:00,01:15:00,5
2023-07-11,Puzzlestar Puzzlactica,3,19:21:00,20:24:00,01:03:00,5
2023-07-11,C@r@line Syzygy,3,19:59:00,20:19:00,00:20:00,5
2023-07-11,Dr. Noel,4,19:36:00,20:06:00,00:30:00,5
2023-07-11,Gordians,4,19:05:00,19:49:00,00:44:00,5
2023-07-11,Vegetable Stroganoff ,5,19:32:00,21:28:00,01:56:00,4
2023-07-11,Sydney,2,19:05:00,21:56:00,02:51:00,4
2023-07-11,GC,4,,,,
2023-08-08,Chupacabra Quinceañera,2,19:15:00,20:24:00,01:09:00,5
2023-08-08,Da Mongeese,5,19:23:00,21:32:00,02:09:00,5
2023-08-08,Dr. Who Knows,4,19:43:00,20:25:00,00:42:00,5
2023-08-08,Flippy + the Cat,3,19:59:00,21:00:00,01:01:00,5
2023-08-08,Gordians,5,19:11:00,20:11:00,01:00:00,5
2023-08-08,Kai-El,2,19:30:00,21:30:00,02:00:00,4
2023-08-08,Meg's Team,3,19:02:00,21:21:00,02:19:00,5
2023-08-08,Nosbush Fam + Sam,3,19:03:00,20:31:00,01:28:00,5
2023-08-08,People Like Us,2,19:05:00,20:36:00,01:31:00,5
2023-08-08,Power Duo,3,19:03:00,20:24:00,01:21:00,5
2023-08-08,Puzzlestar Puzzlactica,4,19:53:00,21:01:00,01:08:00,5
2023-08-08,RAMP Lab,5,19:08:00,21:12:00,02:04:00,5
2023-08-08,Spaceballs,3,19:04:00,22:00:00,02:56:00,4
2023-08-08,Transplants,6,19:00:00,20:49:00,01:49:00,5
2023-08-08,Undecided,3,19:06:00,20:12:00,01:06:00,5
2023-08-08,Zero Seconds,4,19:30:00,21:03:00,01:33:00,5
2023-08-08,Gentleman Johnny,5,19:07:00,20:48:00,01:41:00,5
2023-08-08,Tainted Ladies,6,19:05:00,20:53:00,01:48:00,5
2023-08-08,Casseroles,3,19:11:00,20:23:00,01:12:00,5
2023-08-08,Mikaela's Team,5,19:21:00,20:58:00,01:37:00,5
2023-08-08,International Spies,4,,,00:00:00,1
2023-08-08,GC,3,,,,
2023-09-12,Dr. NOME,4,19:05:00,20:05:00,01:00:00,6
2023-09-12,Zero Seconds,5,19:17:00,20:30:00,01:13:00,6
2023-09-12,Casseroles,4,19:15:00,20:30:00,01:15:00,6
2023-09-12,Gentleman Johnny's Party Train,5,19:05:00,20:32:00,01:27:00,6
2023-09-12,Team Undecided,3,19:12:00,20:43:00,01:31:00,6
2023-09-12,Da Mongeese,4,20:04:00,21:38:00,01:34:00,5
2023-09-12,Here For the Beer,4,19:14:00,20:51:00,01:37:00,6
2023-09-12,The Blurst of Teams (non-bogarted),2,19:07:00,20:44:00,01:37:00,6
2023-09-12,Gordians,5,19:21:00,20:59:00,01:38:00,6
2023-09-12,Puzzlestar Puzzlactica,2,19:01:00,20:41:00,01:40:00,6
2023-09-12,Chapstick of Butter,5,19:06:00,20:51:00,01:45:00,6
2023-09-12,Bonezone,4,19:16:00,21:07:00,01:51:00,6
2023-09-12,People Like Us,6,19:07:00,21:03:00,01:56:00,6
2023-09-12,Toe Beans,3,19:58:00,22:00:00,02:02:00,
2023-09-12,Baby Shark,6,19:03:00,21:05:00,02:02:00,6
2023-09-12,Tainted Ladies,5,19:07:00,21:20:00,02:13:00,6
2023-09-12,Puzzah!,2,19:20:00,21:39:00,02:19:00,5
2023-09-12,"Me, Myself, and Ellen",1,19:17:00,21:37:00,02:20:00,5
2023-09-12,Windog,3,,,,6
2023-09-12,The Newbies,3,,,,5
2023-09-12,RAMP Lab,4,,,,6
2023-09-12,GC,3,,,,
2023-10-10,Dr. Knowbel,3,19:38:00,20:17:00,00:39:00,5
2023-10-10,People Like Us,5,19:10:00,20:07:00,00:57:00,5
2023-10-10,Puzzlestar Puzzlactica,3,19:16:00,20:15:00,00:59:00,5
2023-10-10,Gordians,4,19:08:00,20:27:00,01:19:00,5
2023-10-10,Here for the Beer,6,19:07:00,20:33:00,01:26:00,5
2023-10-10,Zero Seconds,2,19:21:00,20:47:00,01:26:00,5
2023-10-10,The Blurst of Teams,3,19:13:00,20:40:00,01:27:00,5
2023-10-10,Gentleman Johnny's Party Train,5,19:29:00,20:56:00,01:27:00,5
2023-10-10,Undecided,3,19:10:00,20:41:00,01:31:00,5
2023-10-10,Fighting Mongeeses,5,20:13:00,21:45:00,01:32:00,5
2023-10-10,Chupacabra Quinceanera,2,19:13:00,20:49:00,01:36:00,5
2023-10-10,Transplants,9,19:15:00,21:08:00,01:53:00,5
2023-10-10,PUZZAH!,2,19:04:00,20:58:00,01:54:00,5
2023-10-10,T4C,4,19:06:00,21:02:00,01:56:00,5
2023-10-10,Tessa and Kenny,5,20:03:00,22:00:00,01:57:00,5
2023-10-10,Tainted Ladies,4,19:09:00,21:11:00,02:02:00,5
2023-10-10,RAMP Lab,3,19:14:00,21:20:00,02:06:00,5
2023-10-10,Goose and the Gang,6,19:15:00,21:27:00,02:12:00,5
2023-10-10,Windog,2,19:12:00,21:26:00,02:14:00,5
2023-10-10,Priya,4,19:10:00,21:32:00,02:22:00,5
2023-10-10,GC,3,,,,
2023-11-14,Puzzlestar Puzzlactica,4,19:09:00,19:42:00,00:33:00,5
2023-11-14,EAP,6,19:11:00,20:04:00,00:53:00,
2023-11-14,Zero Seconds,2,19:05:00,20:05:00,01:00:00,
2023-11-14,undecided,4,19:20:00,20:07:00,00:47:00,
2023-11-14,Here for the Beer,5,19:08:00,20:08:00,01:00:00,
2023-11-14,Chupacabra Quinceañera,2,19:08:00,20:09:00,01:01:00,
2023-11-14,LGBTQDND5e,2,19:07:00,20:12:00,01:05:00,
2023-11-14,Goose & the Gang,3,19:05:00,20:15:00,01:10:00,
2023-11-14,Dr. Knowvember,3,19:45:00,20:18:00,00:33:00,
2023-11-14,RAMP Lab,4,19:07:00,20:18:00,01:11:00,
2023-11-14,People Like Us,5,19:25:00,20:25:00,01:00:00,
2023-11-14,Gordians,7,19:07:00,20:19:00,01:12:00,
2023-11-14,Michaela's Team,3,19:02:00,20:19:00,01:17:00,
2023-11-14,T4C,3,19:18:00,20:36:00,01:18:00,
2023-11-14,Just Ellen,1,19:03:00,20:30:00,01:27:00,
2023-11-14,Da Mongeese,5,19:23:00,20:37:00,01:14:00,
2023-11-14,Gentleman Johnny's Party Train,6,19:14:00,20:38:00,01:24:00,
2023-11-14,Windog,3,19:11:00,20:43:00,01:32:00,
2023-11-14,PUZZAH!,4,19:06:00,20:46:00,01:40:00,
2023-11-14,Fighting Mongooses,2,19:16:00,20:55:00,01:39:00,
2023-11-14,Crusty,2,19:55:00,20:56:00,01:01:00,
